Wall time,Step,Value
1771758826.3901281,14676000,-38.134700775146484
1771758866.3679566,14680000,-41.72570037841797
1771758907.657098,14684000,-44.397701263427734
1771758943.617447,14688000,-45.55350112915039
1771758984.5534954,14692000,-45.34560012817383
1771759022.0098162,14696000,-45.15959930419922
1771759062.0918765,14700000,-46.30720138549805
1771759098.8348343,14704000,-43.6796989440918
1771759140.1749046,14708000,-42.7067985534668
1771759177.4678824,14712000,-43.981300354003906
1771759217.6840289,14716000,-38.974700927734375
1771759257.658348,14720000,-38.11389923095703
1771759295.5640965,14724000,-38.9901008605957
1771759336.3177042,14728000,-36.29880142211914
1771759375.080159,14732000,-37.23659896850586
1771759412.4569407,14736000,-36.475799560546875
1771759452.530855,14740000,-37.10409927368164
1771759492.9309263,14744000,-38.1619987487793
1771759530.5199902,14748000,-39.40190124511719
1771759570.2577667,14752000,-37.1682014465332
1771759609.088044,14756000,-35.26539993286133
1771759648.2681482,14760000,-35.19820022583008
1771759688.296706,14764000,-35.8656005859375
1771759727.0453875,14768000,-34.49760055541992
1771759764.1133711,14772000,-40.070499420166016
1771759805.3501344,14776000,-45.14939880371094
1771759843.2778869,14780000,-43.12260055541992
1771759883.1093757,14784000,-42.4640998840332
1771759921.9391513,14788000,-40.34130096435547
1771759959.4379263,14792000,-37.43069839477539
1771760000.7344651,14796000,-39.17190170288086
1771760039.1635108,14800000,-40.60319900512695
1771760076.7922368,14804000,-43.39889907836914
1771760118.1574414,14808000,-42.41699981689453
1771760155.3027182,14812000,-42.0880012512207
1771760195.5383716,14816000,-40.68659973144531
1771760234.2003,14820000,-42.09000015258789
1771760272.8563259,14824000,-42.82320022583008
1771760314.261619,14828000,-41.98400115966797
1771760350.3983114,14832000,-41.84629821777344
1771760390.600388,14836000,-42.13719940185547
1771760429.448682,14840000,-39.002498626708984
1771760468.3823795,14844000,-39.72740173339844
1771760505.825054,14848000,-38.397098541259766
1771760544.460832,14852000,-37.907901763916016
1771760585.4644408,14856000,-39.49129867553711
1771760623.9010339,14860000,-39.31930160522461
1771760662.6333828,14864000,-41.65380096435547
1771760703.8547041,14868000,-40.580101013183594
1771760740.5870771,14872000,-38.79389953613281
1771760781.0219164,14876000,-39.33760070800781
1771760819.610315,14880000,-37.86709976196289
1771760859.6532588,14884000,-38.216800689697266
1771760900.0159845,14888000,-38.155601501464844
1771760938.3842137,14892000,-38.87699890136719
1771760976.8097372,14896000,-37.790000915527344
1771761014.5660927,14900000,-34.5724983215332
1771761054.8400245,14904000,-37.549598693847656
1771761093.4856484,14908000,-37.296600341796875
1771761132.2926352,14912000,-39.95790100097656
1771761170.8537934,14916000,-40.76340103149414
1771761211.9236073,14920000,-39.624900817871094
1771761251.1785264,14924000,-41.33890151977539
1771761287.5369892,14928000,-40.84120178222656
1771761325.0463312,14932000,-40.82630157470703
1771761364.6474233,14936000,-40.084800720214844
1771761403.8117063,14940000,-41.333900451660156
1771761442.4679186,14944000,-43.22529983520508
1771761480.8098195,14948000,-42.44240188598633
1771761519.6438708,14952000,-42.13180160522461
1771761559.7062197,14956000,-42.8827018737793
1771761597.4226563,14960000,-40.369598388671875
1771761637.270046,14964000,-39.393798828125
1771761676.0408752,14968000,-38.590599060058594
1771761714.4107952,14972000,-38.427101135253906
1771761755.6362078,14976000,-37.162601470947266
1771761794.6602063,14980000,-38.56800079345703
1771761833.5300057,14984000,-38.572898864746094
1771761872.6024187,14988000,-41.073001861572266
1771761912.650669,14992000,-42.53200149536133
1771761950.9134657,14996000,-44.39400100708008
1771761989.5576603,15000000,-44.88529968261719
1771762026.7242186,15004000,-43.76459884643555
1771762064.7742014,15008000,-40.349098205566406
1771762102.014961,15012000,-39.407901763916016
1771762143.196047,15016000,-40.295101165771484
1771762180.341534,15020000,-40.219600677490234
1771762220.2234519,15024000,-37.9640007019043
1771762260.4207063,15028000,-38.9833984375
1771762299.4295776,15032000,-42.25859832763672
1771762338.6159563,15036000,-42.518699645996094
1771762377.5936732,15040000,-40.97840118408203
1771762415.8713107,15044000,-40.018798828125
1771762449.0556686,15048000,-39.95320129394531
1771762488.7679694,15052000,-38.21099853515625
1771762527.5647507,15056000,-36.55699920654297
1771762567.2897327,15060000,-40.18159866333008
1771762606.365725,15064000,-40.557498931884766
1771762645.0811472,15068000,-42.18619918823242
1771762684.9771504,15072000,-41.882301330566406
1771762724.4722736,15076000,-42.11439895629883
1771762762.1706307,15080000,-43.47330093383789
1771762802.1781852,15084000,-39.65959930419922
1771762839.777753,15088000,-39.51649856567383
1771762880.927481,15092000,-39.487701416015625
1771762917.0011659,15096000,-38.65409851074219
1771762958.3152275,15100000,-37.85200119018555
1771762995.9161866,15104000,-36.26750183105469
1771763035.8269415,15108000,-37.839298248291016
1771763075.6665626,15112000,-36.45970153808594
1771763114.298704,15116000,-36.45069885253906
1771763154.5846705,15120000,-39.11970138549805
1771763192.241553,15124000,-38.71989822387695
1771763228.3534973,15128000,-43.10210037231445
1771763268.6688538,15132000,-44.852699279785156
1771763306.0589988,15136000,-43.4276008605957
1771763347.592121,15140000,-43.93939971923828
1771763382.6841657,15144000,-38.611698150634766
1771763424.1355913,15148000,-38.55609893798828
1771763463.8820407,15152000,-36.442100524902344
1771763501.4059386,15156000,-35.091400146484375
1771763539.6180196,15160000,-36.97850036621094
1771763579.737687,15164000,-37.41419982910156
1771763618.570452,15168000,-36.765098571777344
1771763656.217061,15172000,-39.2234992980957
1771763697.0613675,15176000,-42.48350143432617
1771763735.5875783,15180000,-42.80350112915039
1771763774.0087478,15184000,-44.05910110473633
1771763815.509969,15188000,-41.268699645996094
1771763854.5058875,15192000,-37.62950134277344
1771763891.7298222,15196000,-31.855100631713867
1771763931.9207277,15200000,-31.611000061035156
1771763970.2468693,15204000,-30.452999114990234
1771764008.84676,15208000,-33.73210144042969
1771764049.2262633,15212000,-38.349998474121094
1771764086.4453478,15216000,-38.477699279785156
1771764126.2755194,15220000,-37.17599868774414
1771764164.7923284,15224000,-37.296600341796875
1771764205.0028486,15228000,-31.430200576782227
1771764244.9233742,15232000,-33.81019973754883
1771764284.7973084,15236000,-36.847999572753906
1771764321.1804104,15240000,-37.11650085449219
1771764360.2096334,15244000,-42.23659896850586
1771764398.977144,15248000,-41.151100158691406
1771764439.2736943,15252000,-37.25699996948242
1771764477.647457,15256000,-37.97890090942383
1771764515.238706,15260000,-34.86040115356445
1771764555.204097,15264000,-35.2775993347168
1771764594.7103198,15268000,-38.648799896240234
1771764631.1853788,15272000,-37.750301361083984
1771764671.2474144,15276000,-38.94070053100586
1771764711.8432972,15280000,-40.036800384521484
1771764749.7884474,15284000,-37.837398529052734
1771764790.0084002,15288000,-36.615699768066406
1771764827.440003,15292000,-37.55720138549805
1771764868.6540008,15296000,-39.921199798583984
1771764906.2509263,15300000,-40.76369857788086
1771764945.0211773,15304000,-39.78129959106445
1771764985.9705377,15308000,-42.312801361083984
1771765024.5382948,15312000,-39.425201416015625
1771765063.510757,15316000,-37.81380081176758
1771765103.4746778,15320000,-37.24489974975586
1771765137.2003555,15324000,-37.29330062866211
1771765175.789271,15328000,-35.45880126953125
1771765213.2297626,15332000,-37.60580062866211
1771765251.7560425,15336000,-37.16469955444336
1771765291.8834414,15340000,-37.639801025390625
1771765330.5324318,15344000,-36.33380126953125
1771765369.7892919,15348000,-35.78300094604492
1771765408.311631,15352000,-36.72589874267578
1771765448.1666715,15356000,-37.16669845581055
1771765487.988565,15360000,-35.01390075683594
1771765525.3573127,15364000,-36.188201904296875
1771765563.944794,15368000,-33.471500396728516
1771765602.593052,15372000,-34.28300094604492
1771765641.3565638,15376000,-33.29290008544922
1771765681.7807903,15380000,-31.781700134277344
1771765720.5657609,15384000,-33.0817985534668
1771765756.915384,15388000,-33.70159912109375
1771765797.3027983,15392000,-35.8400993347168
1771765837.3552153,15396000,-36.13669967651367
1771765874.9437907,15400000,-37.10319900512695
1771765912.1450171,15404000,-36.22560119628906
1771765950.8892665,15408000,-33.707298278808594
1771765991.3005464,15412000,-36.28150177001953
1771766029.0044355,15416000,-39.193599700927734
1771766070.4667222,15420000,-39.05970001220703
1771766107.9564471,15424000,-39.26240158081055
1771766147.7140133,15428000,-38.00920104980469
1771766186.5948498,15432000,-37.10960006713867
1771766226.3386588,15436000,-34.672000885009766
1771766266.829041,15440000,-32.269901275634766
1771766305.4765923,15444000,-31.84320068359375
1771766345.6572623,15448000,-31.76059913635254
1771766384.3328905,15452000,-31.476999282836914
1771766423.0038176,15456000,-33.0702018737793
1771766459.4388871,15460000,-32.36940002441406
1771766499.3302171,15464000,-31.933900833129883
1771766536.8756158,15468000,-33.506099700927734
1771766575.361185,15472000,-31.63010025024414
1771766615.5178895,15476000,-31.843399047851562
1771766653.6854575,15480000,-35.973899841308594
1771766694.621628,15484000,-34.37049865722656
1771766733.2995818,15488000,-34.059200286865234
1771766770.6043785,15492000,-37.015098571777344
1771766810.3911328,15496000,-34.40760040283203
1771766849.18204,15500000,-35.293399810791016
1771766887.7523725,15504000,-39.54249954223633
1771766927.9541025,15508000,-42.065101623535156
1771766965.1533668,15512000,-42.7135009765625
1771767006.217095,15516000,-43.13059997558594
1771767043.9939246,15520000,-39.11000061035156
1771767085.2900293,15524000,-32.724098205566406
1771767123.8683755,15528000,-32.54669952392578
1771767163.8954394,15532000,-27.4281005859375
1771767202.4472766,15536000,-28.406700134277344
1771767243.654394,15540000,-26.999399185180664
1771767282.285995,15544000,-32.39229965209961
1771767320.840349,15548000,-35.26639938354492
1771767357.130559,15552000,-40.23609924316406
1771767398.8299496,15556000,-43.72370147705078
1771767437.2992284,15560000,-40.485198974609375
1771767476.5543034,15564000,-36.95090103149414
1771767517.083273,15568000,-34.99760055541992
1771767555.867126,15572000,-36.24599838256836
1771767595.0367289,15576000,-35.704898834228516
1771767634.8852792,15580000,-35.24980163574219
1771767672.476426,15584000,-36.82809829711914
1771767712.943342,15588000,-38.4911994934082
1771767750.183366,15592000,-37.503299713134766
1771767790.2071319,15596000,-36.39860153198242
1771767829.267633,15600000,-36.5458984375
1771767866.8769052,15604000,-36.47869873046875
1771767908.2511015,15608000,-34.356300354003906
1771767947.2502656,15612000,-34.305999755859375
1771767987.60877,15616000,-32.71780014038086
1771768026.395199,15620000,-32.06489944458008
1771768065.1766326,15624000,-33.88959884643555
1771768104.1781917,15628000,-36.146400451660156
1771768143.2333193,15632000,-35.17369842529297
1771768183.5167518,15636000,-33.207298278808594
1771768222.0554352,15640000,-31.306400299072266
1771768261.2599049,15644000,-30.803600311279297
1771768299.6799433,15648000,-33.73820114135742
1771768338.4494448,15652000,-35.499900817871094
1771768377.3136086,15656000,-36.27439880371094
1771768418.8897743,15660000,-36.6974983215332
1771768457.5918453,15664000,-35.090599060058594
1771768495.0768409,15668000,-34.14120101928711
1771768535.0031908,15672000,-30.979400634765625
1771768574.9878142,15676000,-29.77739906311035
1771768615.0320034,15680000,-27.94879913330078
1771768652.6657233,15684000,-30.486299514770508
1771768692.191872,15688000,-30.407499313354492
1771768731.7627218,15692000,-31.13800048828125
1771768770.6300743,15696000,-30.609500885009766
1771768808.9258556,15700000,-30.80430030822754
1771768848.6100848,15704000,-31.764299392700195
1771768886.0756338,15708000,-30.593399047851562
1771768927.458865,15712000,-30.212499618530273
1771768962.4174747,15716000,-32.747100830078125
1771769000.9038258,15720000,-32.79359817504883
1771769039.2565954,15724000,-32.687400817871094
1771769075.3429718,15728000,-33.802799224853516
1771769116.4485176,15732000,-33.446998596191406
1771769155.1488519,15736000,-34.048301696777344
1771769191.3585436,15740000,-31.411800384521484
1771769232.473711,15744000,-31.430599212646484
1771769270.2476077,15748000,-32.18130111694336
1771769310.19249,15752000,-32.38710021972656
1771769350.3594341,15756000,-34.53030014038086
1771769387.2722816,15760000,-35.38759994506836
1771769428.5131047,15764000,-38.65079879760742
1771769467.5020037,15768000,-38.402000427246094
1771769503.5084715,15772000,-36.82550048828125
1771769543.7518456,15776000,-36.64799880981445
1771769581.1301947,15780000,-36.41559982299805
1771769622.1796422,15784000,-35.60820007324219
1771769659.9379914,15788000,-35.102901458740234
1771769697.644173,15792000,-38.123199462890625
1771769737.8973851,15796000,-37.97700119018555
1771769774.81438,15800000,-37.85639953613281
1771769814.7007303,15804000,-38.474098205566406
1771769854.8490973,15808000,-37.78519821166992
1771769890.7453883,15812000,-36.882598876953125
1771769929.617902,15816000,-40.720401763916016
1771769969.434858,15820000,-41.716800689697266
1771770009.2744796,15824000,-41.710899353027344
1771770047.8780043,15828000,-45.0974006652832
1771770088.0547872,15832000,-37.34260177612305
1771770126.4967012,15836000,-35.61790084838867
1771770165.4519424,15840000,-33.700801849365234
1771770202.4381125,15844000,-31.3656005859375
1771770243.810445,15848000,-31.53019905090332
1771770281.1859307,15852000,-32.28110122680664
1771770321.5070405,15856000,-33.30699920654297
1771770360.2209318,15860000,-33.1786994934082
1771770397.5943205,15864000,-33.300498962402344
1771770438.8252027,15868000,-35.232398986816406
1771770474.9521725,15872000,-32.32830047607422
1771770513.6953616,15876000,-32.22760009765625
1771770554.9403,15880000,-33.78239822387695
1771770589.8896203,15884000,-32.121700286865234
1771770629.732645,15888000,-31.883699417114258
1771770669.7909744,15892000,-30.67729949951172
1771770706.9847221,15896000,-30.460100173950195
1771770746.6065855,15900000,-31.03070068359375
1771770785.1640677,15904000,-29.760900497436523
1771770824.9735305,15908000,-33.96849822998047
1771770862.405406,15912000,-34.18439865112305
1771770902.503171,15916000,-35.074100494384766
1771770940.893179,15920000,-37.18539810180664
1771770981.1816223,15924000,-36.670799255371094
1771771021.1565464,15928000,-36.075401306152344
1771771058.8576176,15932000,-35.60499954223633
1771771098.6634207,15936000,-36.507999420166016
1771771138.2818017,15940000,-36.514198303222656
